Time,Name,Model,SN,Current,BIN
2020/12/29 17:54,AHB Cell Pack,AHB74490HPC,96172210792,0.3839,A
2020/12/29 17:50,AHB Cell Pack,AHB74490HPC,96172210825,0.3839,A
2020/12/29 16:29,AHB Cell Pack,AHB74490HPC,0B200530241,0.3839,A
2020/12/29 16:22,AHB Cell Pack,AHB74490HPC,96172211492,0.3839,A
2020/12/29 16:21,AHB Cell Pack,AHB74490HPC,96172220313,0.3839,A
2020/12/29 15:49,AHB Cell Pack,AHB74490HPC,96172220414,0.3839,A
2020/12/29 15:43,AHB Cell Pack,AHB74490HPC,0B200530384,0.3839,A
2020/12/29 15:39,AHB Cell Pack,AHB74490HPC,96172220492,0.3839,A
2020/12/29 15:30,AHB Cell Pack,AHB74490HPC,96172220004,0.3839,A
2020/12/29 14:08,AHB Cell Pack,AHB74490HPC,96172220758,0.3839,A
2020/12/29 14:06,AHB Cell Pack,AHB74490HPC,96172220928,0.3839,A
2020/12/29 13:50,AHB Cell Pack,AHB74490HPC,96172210183,0.3839,A
2020/12/29 13:37,AHB Cell Pack,AHB74490HPC,96172220089,0.3839,A
2020/12/29 13:09,AHB Cell Pack,AHB74490HPC,96172211757,0.3839,A
2020/12/30 08:28,AHB Cell Pack,AHB74490HPC,96172220291,0.3841,A
2020/12/29 22:50,AHB Cell Pack,AHB74490HPC,96172211660,0.3841,A
2020/12/29 22:39,AHB Cell Pack,AHB74490HPC,96172210081,0.3841,A
2020/12/29 22:24,AHB Cell Pack,AHB74490HPC,0B200530367,0.3841,A
2020/12/29 22:23,AHB Cell Pack,AHB74490HPC,0B200530120,0.3841,A
2020/12/29 22:01,AHB Cell Pack,AHB74490HPC,96172211269,0.3841,A
2020/12/29 21:59,AHB Cell Pack,AHB74490HPC,96172211465,0.3841,A
2020/12/29 21:48,AHB Cell Pack,AHB74490HPC,96172220787,0.3841,A
2020/12/29 21:07,AHB Cell Pack,AHB74490HPC,96172211139,0.3841,A
2020/12/29 21:00,AHB Cell Pack,AHB74490HPC,96172211189,0.3841,A
2020/12/29 20:48,AHB Cell Pack,AHB74490HPC,96172211480,0.3841,A
2020/12/29 20:45,AHB Cell Pack,AHB74490HPC,96172211542,0.3841,A
2020/12/29 20:36,AHB Cell Pack,AHB74490HPC,96172211154,0.3841,A
2020/12/29 20:08,AHB Cell Pack,AHB74490HPC,96172220646,0.3841,A
2020/12/29 18:31,AHB Cell Pack,AHB74490HPC,96172210566,0.3841,A
2020/12/29 18:28,AHB Cell Pack,AHB74490HPC,96172220617,0.3841,A
2020/12/29 17:57,AHB Cell Pack,AHB74490HPC,96172211099,0.3841,A
2020/12/29 16:36,AHB Cell Pack,AHB74490HPC,0B200530177,0.3841,A
2020/12/29 16:32,AHB Cell Pack,AHB74490HPC,0B200530637,0.3841,A
2020/12/29 16:18,AHB Cell Pack,AHB74490HPC,0B200530414,0.3841,A
2020/12/29 16:07,AHB Cell Pack,AHB74490HPC,0B200530531,0.3841,A
2020/12/29 15:27,AHB Cell Pack,AHB74490HPC,96172220194,0.3841,A
2020/12/29 15:27,AHB Cell Pack,AHB74490HPC,96172220220,0.3841,A
2020/12/29 15:23,AHB Cell Pack,AHB74490HPC,96172220134,0.3841,A
2020/12/29 13:50,AHB Cell Pack,AHB74490HPC,96172210186,0.3841,A
2020/12/29 13:45,AHB Cell Pack,AHB74490HPC,96172211788,0.3841,A
2020/12/29 13:23,AHB Cell Pack,AHB74490HPC,96172220571,0.3841,A
2020/12/29 13:17,AHB Cell Pack,AHB74490HPC,96172220407,0.3841,A
2020/12/29 13:13,AHB Cell Pack,AHB74490HPC,96172220477,0.3841,A
2020/12/29 13:13,AHB Cell Pack,AHB74490HPC,96172211742,0.3841,A
2020/12/29 13:09,AHB Cell Pack,AHB74490HPC,96172211140,0.3841,A
2020/12/29 12:40,AHB Cell Pack,AHB74490HPC,96172210433,0.3841,A
2020/12/29 22:54,AHB Cell Pack,AHB74490HPC,96172211821,0.3843,A
2020/12/29 22:52,AHB Cell Pack,AHB74490HPC,96172211271,0.3843,A
2020/12/29 22:50,AHB Cell Pack,AHB74490HPC,96172211657,0.3843,A
2020/12/29 22:13,AHB Cell Pack,AHB74490HPC,96172211361,0.3843,A
2020/12/29 22:00,AHB Cell Pack,AHB74490HPC,96172210389,0.3843,A
2020/12/29 21:47,AHB Cell Pack,AHB74490HPC,96172210134,0.3843,A
2020/12/29 21:47,AHB Cell Pack,AHB74490HPC,96172211119,0.3843,A
2020/12/29 21:20,AHB Cell Pack,AHB74490HPC,96172220829,0.3843,A
2020/12/29 21:18,AHB Cell Pack,AHB74490HPC,96172220614,0.3843,A
2020/12/29 20:59,AHB Cell Pack,AHB74490HPC,96172211231,0.3843,A
2020/12/29 20:41,AHB Cell Pack,AHB74490HPC,96172211914,0.3843,A
2020/12/29 20:34,AHB Cell Pack,AHB74490HPC,96172211915,0.3843,A
2020/12/29 20:03,AHB Cell Pack,AHB74490HPC,96172211106,0.3843,A
2020/12/29 18:41,AHB Cell Pack,AHB74490HPC,96172210466,0.3843,A
2020/12/29 18:29,AHB Cell Pack,AHB74490HPC,96172220698,0.3843,A
2020/12/29 18:14,AHB Cell Pack,AHB74490HPC,96172220392,0.3843,A
2020/12/29 16:24,AHB Cell Pack,AHB74490HPC,96172220769,0.3843,A
2020/12/29 16:19,AHB Cell Pack,AHB74490HPC,96172220241,0.3843,A
2020/12/29 15:48,AHB Cell Pack,AHB74490HPC,96172220577,0.3843,A
2020/12/29 15:45,AHB Cell Pack,AHB74490HPC,96172211731,0.3843,A
2020/12/29 15:37,AHB Cell Pack,AHB74490HPC,96172211147,0.3843,A
2020/12/29 15:01,AHB Cell Pack,AHB74490HPC,96172220298,0.3843,A
2020/12/29 14:30,AHB Cell Pack,AHB74490HPC,96172211109,0.3843,A
2020/12/29 14:06,AHB Cell Pack,AHB74490HPC,96172220733,0.3843,A
2020/12/29 13:48,AHB Cell Pack,AHB74490HPC,96172211600,0.3843,A
2020/12/29 13:34,AHB Cell Pack,AHB74490HPC,96172211513,0.3843,A
2020/12/29 13:05,AHB Cell Pack,AHB74490HPC,96172210904,0.3843,A
2020/12/29 13:02,AHB Cell Pack,AHB74490HPC,0B200530210,0.3843,A
2020/12/29 12:59,AHB Cell Pack,AHB74490HPC,0B200530483,0.3843,A
2020/12/29 12:57,AHB Cell Pack,AHB74490HPC,96172210422,0.3843,A
2020/12/30 07:48,AHB Cell Pack,AHB74490HPC,96172220777,0.3844,A
2020/12/29 22:42,AHB Cell Pack,AHB74490HPC,96172211287,0.3844,A
2020/12/29 22:35,AHB Cell Pack,AHB74490HPC,96172211127,0.3844,A
2020/12/29 22:35,AHB Cell Pack,AHB74490HPC,0B200530319,0.3844,A
2020/12/29 22:20,AHB Cell Pack,AHB74490HPC,0B200530279,0.3844,A
2020/12/29 22:04,AHB Cell Pack,AHB74490HPC,96172211375,0.3844,A
2020/12/29 21:43,AHB Cell Pack,AHB74490HPC,0B200530364,0.3844,A
2020/12/29 21:25,AHB Cell Pack,AHB74490HPC,96172220649,0.3844,A
2020/12/29 21:20,AHB Cell Pack,AHB74490HPC,96172220814,0.3844,A
2020/12/29 20:32,AHB Cell Pack,AHB74490HPC,96172212029,0.3844,A
2020/12/29 18:39,AHB Cell Pack,AHB74490HPC,96172210987,0.3844,A
2020/12/29 18:36,AHB Cell Pack,AHB74490HPC,96172210481,0.3844,A
2020/12/29 18:30,AHB Cell Pack,AHB74490HPC,96172210261,0.3844,A
2020/12/29 16:45,AHB Cell Pack,AHB74490HPC,96172211998,0.3844,A
2020/12/29 16:37,AHB Cell Pack,AHB74490HPC,0B200530180,0.3844,A
2020/12/29 15:06,AHB Cell Pack,AHB74490HPC,96172220294,0.3844,A
2020/12/29 14:06,AHB Cell Pack,AHB74490HPC,96172220946,0.3844,A
2020/12/29 13:56,AHB Cell Pack,AHB74490HPC,96172210834,0.3844,A
2020/12/29 13:56,AHB Cell Pack,AHB74490HPC,96172210713,0.3844,A
2020/12/29 12:45,AHB Cell Pack,AHB74490HPC,96172210852,0.3844,A
2020/12/29 22:50,AHB Cell Pack,AHB74490HPC,96172211289,0.3846,A
2020/12/29 22:15,AHB Cell Pack,AHB74490HPC,0B200530123,0.3846,A
2020/12/29 21:59,AHB Cell Pack,AHB74490HPC,96172211592,0.3846,A
2020/12/29 20:00,AHB Cell Pack,AHB74490HPC,96172210652,0.3846,A
2020/12/29 18:39,AHB Cell Pack,AHB74490HPC,96172210487,0.3846,A
2020/12/29 18:29,AHB Cell Pack,AHB74490HPC,96172211583,0.3846,A
2020/12/29 17:49,AHB Cell Pack,AHB74490HPC,96172210671,0.3846,A
2020/12/29 16:32,AHB Cell Pack,AHB74490HPC,0B200530696,0.3846,A
2020/12/29 16:14,AHB Cell Pack,AHB74490HPC,0B200530448,0.3846,A
2020/12/29 15:41,AHB Cell Pack,AHB74490HPC,96172220237,0.3846,A
2020/12/29 15:30,AHB Cell Pack,AHB74490HPC,96172220117,0.3846,A
2020/12/29 15:27,AHB Cell Pack,AHB74490HPC,96172220183,0.3846,A
2020/12/29 15:25,AHB Cell Pack,AHB74490HPC,96172210875,0.3846,A
2020/12/29 14:47,AHB Cell Pack,AHB74490HPC,96172210606,0.3846,A
2020/12/29 14:22,AHB Cell Pack,AHB74490HPC,96172210580,0.3846,A
2020/12/29 13:49,AHB Cell Pack,AHB74490HPC,96172210185,0.3846,A
2020/12/29 12:57,AHB Cell Pack,AHB74490HPC,96172210425,0.3846,A
2020/12/29 12:43,AHB Cell Pack,AHB74490HPC,0B200530420,0.3846,A
2020/12/29 22:46,AHB Cell Pack,AHB74490HPC,0B200530332,0.3848,A
2020/12/29 22:02,AHB Cell Pack,AHB74490HPC,96172211526,0.3848,A
2020/12/29 21:27,AHB Cell Pack,AHB74490HPC,96172220846,0.3848,A
2020/12/29 17:58,AHB Cell Pack,AHB74490HPC,96172210676,0.3848,A
2020/12/29 17:53,AHB Cell Pack,AHB74490HPC,96172211085,0.3848,A
2020/12/29 16:43,AHB Cell Pack,AHB74490HPC,96172211150,0.3848,A
2020/12/29 13:02,AHB Cell Pack,AHB74490HPC,96172210338,0.3848,A
2020/12/29 13:01,AHB Cell Pack,AHB74490HPC,96172210867,0.3848,A
2020/12/29 22:46,AHB Cell Pack,AHB74490HPC,96172211844,0.385,A
2020/12/29 22:22,AHB Cell Pack,AHB74490HPC,0B200530311,0.385,A
2020/12/29 22:17,AHB Cell Pack,AHB74490HPC,0B200530346,0.385,A
2020/12/29 22:04,AHB Cell Pack,AHB74490HPC,96172210156,0.385,A
2020/12/29 18:36,AHB Cell Pack,AHB74490HPC,96172210364,0.385,A
2020/12/29 18:27,AHB Cell Pack,AHB74490HPC,96172210373,0.385,A
2020/12/29 16:43,AHB Cell Pack,AHB74490HPC,96172211178,0.385,A
2020/12/29 16:08,AHB Cell Pack,AHB74490HPC,96172211880,0.385,A
2020/12/29 15:39,AHB Cell Pack,AHB74490HPC,96172220481,0.385,A
2020/12/29 15:12,AHB Cell Pack,AHB74490HPC,96172220472,0.385,A
2020/12/29 14:40,AHB Cell Pack,AHB74490HPC,96172210501,0.385,A
2020/12/29 14:26,AHB Cell Pack,AHB74490HPC,96172220876,0.385,A
2020/12/29 14:00,AHB Cell Pack,AHB74490HPC,96172220738,0.385,A
2020/12/29 13:23,AHB Cell Pack,AHB74490HPC,96172220366,0.385,A
2020/12/29 13:11,AHB Cell Pack,AHB74490HPC,0B200530155,0.385,A
2020/12/29 22:10,AHB Cell Pack,AHB74490HPC,96172211315,0.3988,A
2020/12/29 18:35,AHB Cell Pack,AHB74490HPC,96172210491,0.3988,A
2020/12/29 18:33,AHB Cell Pack,AHB74490HPC,96172210555,0.3988,A
2020/12/29 15:15,AHB Cell Pack,AHB74490HPC,96172220257,0.3988,A
2020/12/29 15:01,AHB Cell Pack,AHB74490HPC,96172220285,0.3988,A
2020/12/29 13:49,AHB Cell Pack,AHB74490HPC,96172211790,0.3988,A
2020/12/29 13:13,AHB Cell Pack,AHB74490HPC,96172211390,0.3988,A
2020/12/29 12:56,AHB Cell Pack,AHB74490HPC,0B200530415,0.3988,A
2020/12/29 22:43,AHB Cell Pack,AHB74490HPC,96172211255,0.399,A
2020/12/29 22:42,AHB Cell Pack,AHB74490HPC,96172210936,0.399,A
2020/12/29 22:40,AHB Cell Pack,AHB74490HPC,96172211354,0.399,A
2020/12/29 22:31,AHB Cell Pack,AHB74490HPC,96172210037,0.399,A
2020/12/29 22:27,AHB Cell Pack,AHB74490HPC,96172220274,0.399,A
2020/12/29 22:17,AHB Cell Pack,AHB74490HPC,0B200530263,0.399,A
2020/12/29 21:10,AHB Cell Pack,AHB74490HPC,96172220664,0.399,A
2020/12/29 20:58,AHB Cell Pack,AHB74490HPC,96172210025,0.399,A
2020/12/29 20:20,AHB Cell Pack,AHB74490HPC,96172211298,0.399,A
2020/12/29 20:16,AHB Cell Pack,AHB74490HPC,96172210317,0.399,A
2020/12/29 17:51,AHB Cell Pack,AHB74490HPC,96172210098,0.399,A
2020/12/29 16:32,AHB Cell Pack,AHB74490HPC,0B200530694,0.399,A
2020/12/29 16:14,AHB Cell Pack,AHB74490HPC,96172220342,0.399,A
2020/12/29 15:46,AHB Cell Pack,AHB74490HPC,96172220125,0.399,A
2020/12/29 15:07,AHB Cell Pack,AHB74490HPC,96172220300,0.399,A
2020/12/29 15:05,AHB Cell Pack,AHB74490HPC,96172220301,0.399,A
2020/12/29 14:39,AHB Cell Pack,AHB74490HPC,96172211997,0.399,A
2020/12/29 14:38,AHB Cell Pack,AHB74490HPC,96172211623,0.399,A
2020/12/29 14:37,AHB Cell Pack,AHB74490HPC,96172211616,0.399,A
2020/12/29 14:00,AHB Cell Pack,AHB74490HPC,96172220791,0.399,A
2020/12/29 12:44,AHB Cell Pack,AHB74490HPC,0B200530423,0.399,A
2020/12/29 15:53,AHB Cell Pack,AHB74490HPC,96172220254,0.3992,A
2020/12/29 21:02,AHB Cell Pack,AHB74490HPC,96172220679,0.4344,A
2020/12/29 13:27,AHB Cell Pack,AHB74490HPC,96172220437,0.4344,A
2020/12/29 13:14,AHB Cell Pack,AHB74490HPC,96172211408,0.4344,A
2020/12/29 13:11,AHB Cell Pack,AHB74490HPC,96172211402,0.4344,A
2020/12/29 20:57,AHB Cell Pack,AHB74490HPC,96172211248,0.4345,A
2020/12/29 18:46,AHB Cell Pack,AHB74490HPC,96172210613,0.4345,A
2020/12/29 15:53,AHB Cell Pack,AHB74490HPC,96172220329,0.4345,A
2020/12/29 15:26,AHB Cell Pack,AHB74490HPC,96172220006,0.4345,A
2020/12/29 13:25,AHB Cell Pack,AHB74490HPC,96172210507,0.4345,A
